lon	lat	depth
-124.725704	42.973152	-16.038011
-124.719577	42.973177	-16.123681
-124.713450	42.973202	-16.204388
-124.707323	42.973227	-16.325228
-124.701196	42.973251	-16.446076
-124.695069	42.973275	-16.564196
-124.688942	42.973299	-16.682229
-124.682814	42.973322	-16.819183
-124.676687	42.973345	-16.957797
-124.670560	42.973368	-17.097195
-124.664433	42.973390	-17.236613
-124.658306	42.973412	-17.381311
-124.652179	42.973434	-17.530691
-124.646051	42.973455	-17.680088
-124.639924	42.973476	-17.830660
-124.633797	42.973497	-17.980336
-124.627670	42.973517	-18.130024
-124.621543	42.973537	-18.279725
-124.615415	42.973557	-18.437851
-124.609288	42.973577	-18.577612
-124.603161	42.973596	-18.717396
-124.597034	42.973614	-18.860941
-124.590906	42.973633	-19.007644
-124.584779	42.973651	-19.136065
-124.578652	42.973669	-19.265299
-124.572524	42.973686	-19.396799
-124.566397	42.973703	-19.528318
-124.560270	42.973720	-19.653441
-124.554143	42.973736	-19.778748
-124.548015	42.973752	-19.904070
-124.541888	42.973768	-20.029410
-124.535761	42.973784	-20.154735
-124.529633	42.973799	-20.279749
-124.523506	42.973814	-20.404790
-124.517378	42.973828	-20.529376
-124.511251	42.973842	-20.660953
-124.505124	42.973856	-20.792554
-124.498996	42.973870	-20.924075
-124.492869	42.973883	-21.055139
-124.486742	42.973896	-21.198593
-124.480614	42.973908	-21.342061
-124.474487	42.973920	-21.485166
-124.468359	42.973932	-21.628231
-124.462232	42.973944	-21.785417
-124.456105	42.973955	-21.942283
-124.449977	42.973966	-22.098950
-124.443850	42.973976	-22.255645
-124.878924	42.976911	-14.565183
-124.872797	42.976944	-14.628406
-124.866670	42.976977	-14.691659
-124.860543	42.977010	-14.754948
-124.854415	42.977043	-14.816920
-124.848288	42.977075	-14.878914
-124.842161	42.977107	-14.940861
-124.836033	42.977138	-15.000571
-124.829906	42.977169	-15.060907
-124.823779	42.977200	-15.121262
-124.817651	42.977231	-15.178411
-124.811524	42.977261	-15.234354
-124.805397	42.977291	-15.292748
-124.799269	42.977321	-15.348490
-124.793142	42.977350	-15.400704
-124.787015	42.977379	-15.452939
-124.780887	42.977407	-15.509181
-124.774760	42.977436	-15.558969
-124.768632	42.977464	-15.608769
-124.762505	42.977491	-15.658582
-124.756377	42.977518	-15.718982
-124.750250	42.977545	-15.778027
-124.744122	42.977572	-15.837092
-124.737995	42.977598	-15.891522
-124.731867	42.977624	-15.979441
-124.725740	42.977650	-16.067381
-124.719612	42.977675	-16.153568
-124.713485	42.977700	-16.234669
-124.707357	42.977725	-16.353702
-124.701230	42.977749	-16.472744
-124.695102	42.977773	-16.588752
-124.688974	42.977797	-16.704664
-124.682847	42.977820	-16.839508
-124.676719	42.977843	-16.975713
-124.670592	42.977866	-17.112561
-124.664464	42.977888	-17.249429
-124.658336	42.977910	-17.391419
-124.652209	42.977932	-17.537852
-124.646081	42.977953	-17.684303
-124.639953	42.977974	-17.831912
-124.633826	42.977995	-17.978187
-124.627698	42.978015	-18.124473
-124.621570	42.978035	-18.270773
-124.615443	42.978055	-18.425614
-124.609315	42.978075	-18.561196
-124.603187	42.978094	-18.696799
-124.597060	42.978112	-18.836345
-124.590932	42.978131	-18.979199
-124.584804	42.978149	-19.103249
-124.578676	42.978167	-19.228210
-124.572549	42.978184	-19.355707
-124.566421	42.978201	-19.483223
-124.560293	42.978218	-19.604392
-124.554165	42.978234	-19.726067
-124.548037	42.978250	-19.847761
-124.541910	42.978266	-19.969475
-124.535782	42.978282	-20.091429
-124.529654	42.978297	-20.213133
-124.523526	42.978312	-20.334865
-124.517398	42.978326	-20.456177
-124.511271	42.978340	-20.584882
-124.505143	42.978354	-20.713610
-124.499015	42.978368	-20.842261
-124.492887	42.978381	-20.970466
-124.486759	42.978394	-21.112258
-124.480631	42.978406	-21.254064
-124.474504	42.978418	-21.395471
-124.468376	42.978430	-21.536834
-124.462248	42.978442	-21.693465
-124.456120	42.978453	-21.849743
-124.449992	42.978464	-22.005800
-124.443864	42.978474	-22.161886
-124.437736	42.978485	-22.329427
-124.878971	42.981408	-14.576554
-124.872844	42.981442	-14.640605
-124.866716	42.981475	-14.704685
-124.860588	42.981508	-14.768806
-124.854460	42.981541	-14.831439
-124.848333	42.981573	-14.894092
-124.842205	42.981605	-14.956701
-124.836077	42.981636	-15.017106
-124.829949	42.981667	-15.077770
-124.823822	42.981698	-15.138452
-124.817694	42.981729	-15.195970
-124.811566	42.981759	-15.252295
-124.805438	42.981789	-15.310608
-124.799310	42.981819	-15.366299
-124.793183	42.981848	-15.418504
-124.787055	42.981877	-15.470730
-124.780927	42.981905	-15.527812
-124.774799	42.981934	-15.578514
-124.768671	42.981961	-15.629229
-124.762543	42.981989	-15.679957
-124.756415	42.982016	-15.742038
-124.750287	42.982043	-15.802779
-124.744159	42.982070	-15.863540
-124.738031	42.982096	-15.919675
-124.731903	42.982122	-16.008173
-124.725775	42.982148	-16.096692
-124.719647	42.982173	-16.183423
-124.713519	42.982198	-16.264969
-124.707391	42.982223	-16.382247
-124.701263	42.982247	-16.499533
-124.695135	42.982271	-16.613510
-124.689007	42.982295	-16.727381
-124.682879	42.982318	-16.860197
-124.676751	42.982341	-16.994088
-124.670623	42.982364	-17.128486
-124.664495	42.982386	-17.262903
-124.658367	42.982408	-17.402280
-124.652239	42.982430	-17.545856
-124.646111	42.982451	-17.689449
-124.639983	42.982472	-17.834180
-124.633854	42.982493	-17.977105
-124.627726	42.982513	-18.120042
-124.621598	42.982533	-18.262992
-124.615470	42.982553	-18.414568
-124.609342	42.982573	-18.545982
-124.603214	42.982592	-18.677418
-124.597085	42.982610	-18.812963
-124.590957	42.982629	-18.951958
-124.584829	42.982647	-19.071627
-124.578701	42.982665	-19.192303
-124.572573	42.982682	-19.315782
-124.566444	42.982699	-19.439279
-124.560316	42.982716	-19.556478
-124.554188	42.982732	-19.674497
-124.548060	42.982749	-19.792539
-124.541932	42.982764	-19.910601
-124.535803	42.982780	-20.029156
-124.529675	42.982795	-20.147520
-124.523547	42.982810	-20.265912
-124.517418	42.982824	-20.383911
-124.511290	42.982838	-20.509697
-124.505162	42.982852	-20.635507
-124.499034	42.982866	-20.761239
-124.492905	42.982879	-20.886525
-124.486777	42.982892	-21.026594
-124.480649	42.982904	-21.166678
-124.474520	42.982916	-21.306329
-124.468392	42.982928	-21.445932
-124.462264	42.982940	-21.601951
-124.456135	42.982951	-21.757597
-124.450007	42.982962	-21.913008
-124.443879	42.982972	-22.068448
-124.437750	42.982983	-22.236164
-124.431622	42.982992	-22.403422
-124.879018	42.985906	-14.589283
-124.872890	42.985940	-14.654446
-124.866762	42.985973	-14.719638
-124.860634	42.986006	-14.784879
-124.854506	42.986038	-14.848582
-124.848377	42.986071	-14.912306
-124.842249	42.986102	-14.975986
-124.836121	42.986134	-15.037500
-124.829993	42.986165	-15.099213
-124.823865	42.986196	-15.160945
-124.817736	42.986227	-15.219556
-124.811608	42.986257	-15.276992
-124.805480	42.986287	-15.336619
-124.799351	42.986316	-15.393659
-124.793223	42.986346	-15.447258
-124.787095	42.986375	-15.500878
-124.780967	42.986403	-15.560067
-124.774838	42.986431	-15.612961
-124.768710	42.986459	-15.665867
-124.762581	42.986487	-15.718786
-124.756453	42.986514	-15.783061
-124.750325	42.986541	-15.846014
-124.744196	42.986568	-15.908987
-124.738068	42.986594	-15.967356
-124.731939	42.986620	-16.055978
-124.725811	42.986646	-16.144621
-124.719683	42.986671	-16.231449
-124.713554	42.986696	-16.313011
-124.707426	42.986721	-16.428240
-124.701297	42.986745	-16.543477
-124.695169	42.986769	-16.655152
-124.689040	42.986793	-16.766713
-124.682912	42.986816	-16.896818
-124.676783	42.986839	-17.027721
-124.670655	42.986862	-17.159001
-124.664526	42.986884	-17.290301
-124.658397	42.986906	-17.426359
-124.652269	42.986928	-17.566369
-124.646140	42.986949	-17.706395
-124.640012	42.986970	-17.847535
-124.633883	42.986991	-17.985908
-124.627755	42.987011	-18.124293
-124.621626	42.987031	-18.262690
-124.615497	42.987051	-18.409771
-124.609369	42.987071	-18.536346
-124.603240	42.987090	-18.662942
-124.597111	42.987108	-18.793806
-124.590983	42.987127	-18.928252
-124.584854	42.987145	-19.044679
-124.578725	42.987163	-19.162206
-124.572597	42.987180	-19.282800
-124.566468	42.987197	-19.403413
-124.560339	42.987214	-19.517395
-124.554211	42.987230	-19.632504
-124.548082	42.987247	-19.747640
-124.541953	42.987262	-19.862796
-124.535825	42.987278	-19.978227
-124.529696	42.987293	-20.093526
-124.523567	42.987308	-20.208853
-124.517438	42.987322	-20.323810
-124.511310	42.987336	-20.446354
-124.505181	42.987350	-20.568922
-124.499052	42.987364	-20.691410
-124.492924	42.987377	-20.813442
-124.486795	42.987390	-20.952312
-124.480666	42.987402	-21.091195
-124.474537	42.987414	-21.229614
-124.468408	42.987426	-21.367980
-124.462280	42.987438	-21.523904
-124.456151	42.987449	-21.679444
-124.450022	42.987460	-21.834745
-124.443893	42.987470	-21.990075
-124.437764	42.987481	-22.157960
-124.431636	42.987491	-22.325420
-124.879065	42.990404	-14.602013
-124.872937	42.990438	-14.668288
-124.866808	42.990471	-14.734594
-124.860680	42.990504	-14.800952
-124.854551	42.990536	-14.865726
-124.848422	42.990568	-14.930521
-124.842294	42.990600	-14.995272
-124.836165	42.990632	-15.057896
-124.830036	42.990663	-15.120658
-124.823908	42.990694	-15.183438
-124.817779	42.990725	-15.243143
-124.811650	42.990755	-15.301690
-124.805521	42.990785	-15.362631
-124.799393	42.990814	-15.421020
-124.793264	42.990844	-15.476013
-124.787135	42.990872	-15.531027
-124.781006	42.990901	-15.592325
-124.774877	42.990929	-15.647409
-124.768749	42.990957	-15.702506
-124.762620	42.990985	-15.757616
-124.756491	42.991012	-15.824086
-124.750362	42.991039	-15.889251
-124.744233	42.991066	-15.954436
-124.738104	42.991092	-16.015038
-124.731975	42.991118	-16.103785
-124.725847	42.991144	-16.192552
-124.719718	42.991169	-16.279476
-124.713589	42.991194	-16.361054
-124.707460	42.991219	-16.474234
-124.701331	42.991243	-16.587421
-124.695202	42.991267	-16.696795
-124.689073	42.991291	-16.806046
-124.682944	42.991314	-16.933440
-124.676815	42.991337	-17.061356
-124.670686	42.991360	-17.189518
-124.664557	42.991382	-17.317700
-124.658428	42.991404	-17.450441
-124.652299	42.991426	-17.586884
-124.646170	42.991447	-17.723343
-124.640041	42.991468	-17.860892
-124.633912	42.991489	-17.994713
-124.627783	42.991509	-18.128545
-124.621654	42.991529	-18.262390
-124.615525	42.991549	-18.404976
-124.609396	42.991569	-18.526712
-124.603267	42.991588	-18.648469
-124.597137	42.991606	-18.774651
-124.591008	42.991625	-18.904549
-124.584879	42.991643	-19.017733
-124.578750	42.991661	-19.132111
-124.572621	42.991678	-19.249821
-124.566492	42.991695	-19.367549
-124.560363	42.991712	-19.478315
-124.554234	42.991728	-19.590513
-124.548104	42.991745	-19.702743
-124.541975	42.991760	-19.814993
-124.535846	42.991776	-19.927301
-124.529717	42.991791	-20.039535
-124.523588	42.991806	-20.151797
-124.517458	42.991820	-20.263712
-124.511329	42.991834	-20.383014
-124.505200	42.991848	-20.502340
-124.499071	42.991862	-20.621584
-124.492942	42.991875	-20.740362
-124.486812	42.991888	-20.878032
-124.480683	42.991900	-21.015715
-124.474554	42.991913	-21.152901
-124.468425	42.991924	-21.290031
-124.462296	42.991936	-21.445859
-124.456166	42.991947	-21.601295
-124.450037	42.991958	-21.756485
-124.443908	42.991969	-21.911705
-124.437779	42.991979	-22.079758
-124.431649	42.991989	-22.247421
-124.879112	42.994902	-14.614744
-124.872983	42.994936	-14.682133
-124.866854	42.994969	-14.749551
-124.860725	42.995002	-14.817029
-124.854596	42.995034	-14.882873
-124.848467	42.995066	-14.948738
-124.842338	42.995098	-15.014560
-124.836209	42.995130	-15.078293
-124.830080	42.995161	-15.142105
-124.823950	42.995192	-15.205935
-124.817821	42.995222	-15.266734
-124.811692	42.995253	-15.326391
-124.805563	42.995283	-15.388646
-124.799434	42.995312	-15.448383
-124.793304	42.995341	-15.504770
-124.787175	42.995370	-15.561179
-124.781046	42.995399	-15.624584
-124.774917	42.995427	-15.681859
-124.768787	42.995455	-15.739147
-124.762658	42.995483	-15.796449
-124.756529	42.995510	-15.865114
-124.750400	42.995537	-15.932490
-124.744270	42.995564	-15.999887
-124.738141	42.995590	-16.062723
-124.732012	42.995616	-16.151594
-124.725882	42.995642	-16.240485
-124.719753	42.995667	-16.327506
-124.713623	42.995692	-16.409100
-124.707494	42.995717	-16.520230
-124.701365	42.995741	-16.631369
-124.695235	42.995765	-16.738440
-124.689106	42.995789	-16.845381
-124.682976	42.995812	-16.970065
-124.676847	42.995835	-17.094993
-124.670717	42.995858	-17.220038
-124.664588	42.995880	-17.345101
-124.658459	42.995902	-17.474525
-124.652329	42.995924	-17.607401
-124.646200	42.995945	-17.740294
-124.640070	42.995966	-17.874252
-124.633941	42.995987	-18.003521
-124.627811	42.996007	-18.132801
-124.621682	42.996027	-18.262094
-124.615552	42.996047	-18.400185
-124.609422	42.996067	-18.517082
-124.603293	42.996086	-18.633999
-124.597163	42.996104	-18.755501
-124.591034	42.996123	-18.880851
-124.584904	42.996141	-18.990791
-124.578775	42.996159	-19.102020
-124.572645	42.996176	-19.216846
-124.566516	42.996193	-19.331690
-124.560386	42.996210	-19.439240
-124.554256	42.996227	-19.548527
-124.548127	42.996243	-19.657851
-124.541997	42.996259	-19.767195
-124.535867	42.996274	-19.876380
-124.529738	42.996289	-19.985549
-124.523608	42.996304	-20.094746
-124.517479	42.996318	-20.203618
-124.511349	42.996333	-20.319678
-124.505219	42.996346	-20.435762
-124.499090	42.996360	-20.551762
-124.492960	42.996373	-20.667287
-124.486830	42.996386	-20.803756
-124.480701	42.996398	-20.940240
-124.474571	42.996411	-21.076193
-124.468441	42.996423	-21.212086
-124.462311	42.996434	-21.367819
-124.456182	42.996445	-21.523150
-124.450052	42.996456	-21.678230
-124.443922	42.996467	-21.833339
-124.437793	42.996477	-22.001561
-124.431663	42.996487	-22.169426
-124.879159	42.999400	-14.627729
-124.873030	42.999433	-14.696220
-124.866900	42.999467	-14.764741
-124.860771	42.999499	-14.833327
-124.854641	42.999532	-14.900231
-124.848512	42.999564	-14.967156
-124.842382	42.999596	-15.034039
-124.836253	42.999628	-15.098872
-124.830123	42.999659	-15.163722
-124.823993	42.999690	-15.228592
-124.817864	42.999720	-15.290475
-124.811734	42.999751	-15.351234
-124.805604	42.999781	-15.414794
-124.799475	42.999810	-15.475872
-124.793345	42.999839	-15.533645
-124.787215	42.999868	-15.591441
-124.781086	42.999897	-15.656947
-124.774956	42.999925	-15.716408
-124.768826	42.999953	-15.775881
-124.762696	42.999981	-15.835368
-124.756567	43.000008	-15.906224
-124.750437	43.000035	-15.975809
-124.744307	43.000062	-16.045414
-124.738177	43.000088	-16.110484
-124.732048	43.000114	-16.199481
-124.725918	43.000140	-16.288500
-124.719788	43.000165	-16.375622
-124.713658	43.000190	-16.457243
-124.707528	43.000215	-16.566334
-124.701398	43.000239	-16.675434
-124.695269	43.000263	-16.780224
-124.689139	43.000287	-16.884873
-124.683009	43.000310	-17.006865
-124.676879	43.000333	-17.128829
-124.670749	43.000356	-17.250780
-124.664619	43.000378	-17.372751
-124.658489	43.000400	-17.498880
-124.652359	43.000422	-17.628212
-124.646229	43.000443	-17.757560
-124.640099	43.000464	-17.887947
-124.633969	43.000485	-18.012675
-124.627839	43.000505	-18.137413
-124.621709	43.000526	-18.262164
-124.615579	43.000545	-18.395757
-124.609449	43.000565	-18.507809
-124.603319	43.000584	-18.619882
-124.597189	43.000603	-18.736691
-124.591059	43.000621	-18.857476
-124.584929	43.000639	-18.964156
-124.578799	43.000657	-19.072219
-124.572669	43.000674	-19.184140
-124.566539	43.000691	-19.296080
-124.560409	43.000708	-19.400394
-124.554279	43.000725	-19.506752
-124.548149	43.000741	-19.613150
-124.542019	43.000757	-19.719569
-124.535889	43.000772	-19.825614
-124.529759	43.000787	-19.931702
-124.523629	43.000802	-20.037818
-124.517499	43.000817	-20.143634
-124.511368	43.000831	-20.256440
-124.505238	43.000845	-20.369270
-124.499108	43.000858	-20.482014
-124.492978	43.000871	-20.594276
-124.486848	43.000884	-20.729536
-124.480718	43.000897	-20.864810
-124.474588	43.000909	-20.999525
-124.468457	43.000921	-21.134176
-124.462327	43.000932	-21.289809
-124.456197	43.000943	-21.445036
-124.450067	43.000954	-21.600009
-124.443937	43.000965	-21.755011
-124.437807	43.000975	-21.923408
-124.431676	43.000985	-22.091489
-124.879207	43.003898	-14.642222
-124.873077	43.003931	-14.712042
-124.866947	43.003965	-14.781891
-124.860817	43.003997	-14.851812
-124.854687	43.004030	-14.920116
-124.848557	43.004062	-14.988440
-124.842427	43.004094	-15.056724
-124.836296	43.004126	-15.122998
-124.830166	43.004157	-15.189408
-124.824036	43.004188	-15.255837
-124.817906	43.004218	-15.319330
-124.811776	43.004249	-15.381718
-124.805646	43.004279	-15.447163
-124.799516	43.004308	-15.510164
-124.793386	43.004337	-15.569915
-124.787256	43.004366	-15.629687
-124.781125	43.004395	-15.697242
-124.774995	43.004423	-15.758848
-124.768865	43.004451	-15.820467
-124.762735	43.004479	-15.882099
-124.756605	43.004506	-15.954585
-124.750474	43.004533	-16.025819
-124.744344	43.004560	-16.097072
-124.738214	43.004586	-16.163839
-124.732084	43.004612	-16.252966
-124.725953	43.004638	-16.342113
-124.719823	43.004663	-16.429354
-124.713693	43.004688	-16.511065
-124.707563	43.004713	-16.618220
-124.701432	43.004737	-16.725384
-124.695302	43.004761	-16.828047
-124.689172	43.004785	-16.930564
-124.683041	43.004808	-17.049626
-124.676911	43.004831	-17.168415
-124.670780	43.004854	-17.287074
-124.664650	43.004876	-17.405753
-124.658520	43.004898	-17.528366
-124.652389	43.004920	-17.653920
-124.646259	43.004941	-17.779490
-124.640128	43.004962	-17.906065
-124.633998	43.004983	-18.026844
-124.627868	43.005004	-18.147633
-124.621737	43.005024	-18.268435
-124.615607	43.005043	-18.398032
-124.609476	43.005063	-18.507443
-124.603346	43.005082	-18.616876
-124.597215	43.005101	-18.731154
-124.591085	43.005119	-18.849501
-124.584954	43.005137	-18.953303
-124.578824	43.005155	-19.058577
-124.572693	43.005172	-19.167953
-124.566563	43.005189	-19.277348
-124.560432	43.005206	-19.379156
-124.554302	43.005223	-19.483318
-124.548171	43.005239	-19.587527
-124.542041	43.005255	-19.691755
-124.535910	43.005270	-19.796510
-124.529780	43.005285	-19.901374
-124.523649	43.005300	-20.006265
-124.517519	43.005315	-20.110892
-124.511388	43.005329	-20.221775
-124.505257	43.005343	-20.332681
-124.499127	43.005356	-20.443504
-124.492996	43.005369	-20.553851
-124.486866	43.005382	-20.686976
-124.480735	43.005395	-20.820115
-124.474604	43.005407	-20.952697
-124.468474	43.005419	-21.085214
-124.462343	43.005430	-21.239761
-124.456213	43.005442	-21.393933
-124.450082	43.005452	-21.547871
-124.443951	43.005463	-21.701838
-124.437821	43.005473	-21.870404
-124.431690	43.005483	-22.038743
-124.879254	43.008396	-14.656715
-124.873123	43.008429	-14.727864
-124.866993	43.008462	-14.799042
-124.860862	43.008495	-14.870296
-124.854732	43.008528	-14.940000
-124.848601	43.008560	-15.009724
-124.842471	43.008592	-15.079408
-124.836340	43.008624	-15.147125
-124.830210	43.008655	-15.215094
-124.824079	43.008686	-15.283082
-124.817949	43.008716	-15.348186
-124.811818	43.008747	-15.412203
-124.805688	43.008776	-15.479531
-124.799557	43.008806	-15.544456
-124.793426	43.008835	-15.606184
-124.787296	43.008864	-15.667932
-124.781165	43.008893	-15.737537
-124.775035	43.008921	-15.801289
-124.768904	43.008949	-15.865053
-124.762773	43.008977	-15.928831
-124.756643	43.009004	-16.002946
-124.750512	43.009031	-16.075828
-124.744381	43.009058	-16.148730
-124.738250	43.009084	-16.217195
-124.732120	43.009110	-16.306451
-124.725989	43.009136	-16.395727
-124.719858	43.009161	-16.483087
-124.713728	43.009186	-16.564888
-124.707597	43.009211	-16.670106
-124.701466	43.009235	-16.775334
-124.695335	43.009259	-16.875870
-124.689204	43.009283	-16.976254
-124.683074	43.009306	-17.092388
-124.676943	43.009329	-17.208001
-124.670812	43.009352	-17.323368
-124.664681	43.009374	-17.438755
-124.658550	43.009396	-17.557852
-124.652419	43.009418	-17.679628
-124.646289	43.009439	-17.801420
-124.640158	43.009460	-17.924182
-124.634027	43.009481	-18.041013
-124.627896	43.009502	-18.157854
-124.621765	43.009522	-18.274707
-124.615634	43.009541	-18.400306
-124.609503	43.009561	-18.507078
-124.603372	43.009580	-18.613870
-124.597241	43.009599	-18.725618
-124.591110	43.009617	-18.841526
-124.584979	43.009635	-18.942451
-124.578848	43.009653	-19.044935
-124.572718	43.009670	-19.151766
-124.566587	43.009688	-19.258616
-124.560456	43.009704	-19.357918
-124.554325	43.009721	-19.459885
-124.548194	43.009737	-19.561904
-124.542063	43.009753	-19.663942
-124.535932	43.009768	-19.767406
-124.529801	43.009783	-19.871045
-124.523670	43.009798	-19.974711
-124.517539	43.009813	-20.078149
-124.511408	43.009827	-20.187109
-124.505276	43.009841	-20.296092
-124.499145	43.009854	-20.404993
-124.493014	43.009867	-20.513427
-124.486883	43.009880	-20.644417
-124.480752	43.009893	-20.775421
-124.474621	43.009905	-20.905868
-124.468490	43.009917	-21.036252
-124.462359	43.009928	-21.189713
-124.456228	43.009940	-21.342831
-124.450097	43.009951	-21.495734
-124.443966	43.009961	-21.648666
-124.437835	43.009971	-21.817401
-124.431704	43.009981	-21.985997
-124.879301	43.012894	-14.671210
-124.873170	43.012927	-14.743688
-124.867039	43.012960	-14.816195
-124.860908	43.012993	-14.888784
-124.854777	43.013026	-14.959887
-124.848646	43.013058	-15.031011
-124.842515	43.013090	-15.102096
-124.836384	43.013122	-15.171254
-124.830253	43.013153	-15.240783
-124.824122	43.013184	-15.310331
-124.817991	43.013214	-15.377044
-124.811860	43.013245	-15.442690
-124.805729	43.013274	-15.511903
-124.799598	43.013304	-15.578752
-124.793467	43.013333	-15.642456
-124.787336	43.013362	-15.706182
-124.781205	43.013391	-15.777836
-124.775074	43.013419	-15.843733
-124.768943	43.013447	-15.909642
-124.762812	43.013475	-15.975566
-124.756680	43.013502	-16.051310
-124.750549	43.013529	-16.125841
-124.744418	43.013556	-16.200392
-124.738287	43.013582	-16.270554
-124.732156	43.013608	-16.359939
-124.726025	43.013634	-16.449344
-124.719893	43.013659	-16.536823
-124.713762	43.013684	-16.618713
-124.707631	43.013709	-16.721996
-124.701500	43.013733	-16.825286
-124.695369	43.013757	-16.923697
-124.689237	43.013781	-17.021949
-124.683106	43.013804	-17.135152
-124.676975	43.013827	-17.247590
-124.670843	43.013850	-17.359666
-124.664712	43.013872	-17.471761
-124.658581	43.013894	-17.587341
-124.652450	43.013916	-17.705340
-124.646318	43.013937	-17.823354
-124.640187	43.013959	-17.942304
-124.634056	43.013979	-18.055186
-124.627924	43.014000	-18.168079
-124.621793	43.014020	-18.280983
-124.615661	43.014040	-18.402586
-124.609530	43.014059	-18.506717
-124.603399	43.014078	-18.610870
-124.597267	43.014097	-18.720087
-124.591136	43.014115	-18.833557
-124.585005	43.014133	-18.931604
-124.578873	43.014151	-19.031298
-124.572742	43.014169	-19.135585
-124.566610	43.014186	-19.239890
-124.560479	43.014203	-19.336686
-124.554347	43.014219	-19.436458
-124.548216	43.014235	-19.536287
-124.542084	43.014251	-19.636135
-124.535953	43.014266	-19.738308
-124.529822	43.014282	-19.840722
-124.523690	43.014296	-19.943164
-124.517559	43.014311	-20.045413
-124.511427	43.014325	-20.152450
-124.505296	43.014339	-20.259509
-124.499164	43.014352	-20.366489
-124.493033	43.014366	-20.473010
-124.486901	43.014378	-20.601864
-124.480770	43.014391	-20.730733
-124.474638	43.014403	-20.859046
-124.468507	43.014415	-20.987296
-124.462375	43.014427	-21.139671
-124.456243	43.014438	-21.291735
-124.450112	43.014449	-21.443603
-124.443980	43.014459	-21.595500
-124.437849	43.014469	-21.764404
-124.431717	43.014479	-21.933257
-124.879348	43.017392	-14.685706
-124.873217	43.017425	-14.759513
-124.867085	43.017458	-14.833349
-124.860954	43.017491	-14.907272
-124.854822	43.017524	-14.979775
-124.848691	43.017556	-15.052298
-124.842560	43.017588	-15.124784
-124.836428	43.017619	-15.195384
-124.830297	43.017651	-15.266473
-124.824165	43.017682	-15.337580
-124.818034	43.017712	-15.405903
-124.811902	43.017743	-15.473179
-124.805771	43.017772	-15.544275
-124.799639	43.017802	-15.613048
-124.793508	43.017831	-15.678729
-124.787376	43.017860	-15.744431
-124.781245	43.017889	-15.818135
-124.775113	43.017917	-15.886177
-124.768982	43.017945	-15.954232
-124.762850	43.017973	-16.022301
-124.756718	43.018000	-16.099675
-124.750587	43.018027	-16.175855
-124.744455	43.018054	-16.252054
-124.738324	43.018080	-16.323914
-124.732192	43.018106	-16.413428
-124.726060	43.018132	-16.502962
-124.719929	43.018157	-16.590560
-124.713797	43.018182	-16.672539
-124.707665	43.018207	-16.773885
-124.701534	43.018231	-16.875240
-124.695402	43.018255	-16.971524
-124.689270	43.018279	-17.067643
-124.683138	43.018302	-17.177917
-124.677007	43.018325	-17.287179
-124.670875	43.018348	-17.395964
-124.664743	43.018370	-17.504767
-124.658611	43.018392	-17.616831
-124.652480	43.018414	-17.731052
-124.646348	43.018436	-17.845288
-124.640216	43.018457	-17.960426
-124.634084	43.018477	-18.069360
-124.627952	43.018498	-18.178304
-124.621821	43.018518	-18.287260
-124.615689	43.018538	-18.404865
-124.609557	43.018557	-18.506357
-124.603425	43.018576	-18.607870
-124.597293	43.018595	-18.714557
-124.591161	43.018613	-18.825588
-124.585030	43.018631	-18.920758
-124.578898	43.018649	-19.017662
-124.572766	43.018667	-19.119405
-124.566634	43.018684	-19.221165
-124.560502	43.018701	-19.315454
-124.554370	43.018717	-19.413032
-124.548238	43.018733	-19.510670
-124.542106	43.018749	-19.608328
-124.535974	43.018765	-19.709211
-124.529842	43.018780	-19.810400
-124.523711	43.018795	-19.911617
-124.517579	43.018809	-20.012678
-124.511447	43.018823	-20.117791
-124.505315	43.018837	-20.222928
-124.499183	43.018851	-20.327985
-124.493051	43.018864	-20.432593
-124.486919	43.018877	-20.559312
-124.480787	43.018889	-20.686045
-124.474655	43.018901	-20.812225
-124.468523	43.018913	-20.938341
-124.462391	43.018925	-21.089630
-124.456259	43.018936	-21.240639
-124.450127	43.018947	-21.391473
-124.443995	43.018957	-21.542335
-124.437863	43.018968	-21.711407
-124.431731	43.018978	-21.880518
-124.879395	43.021889	-14.700429
-124.873263	43.021923	-14.775703
-124.867131	43.021956	-14.851006
-124.860999	43.021989	-14.926402
-124.854868	43.022022	-15.000486
-124.848736	43.022054	-15.074591
-124.842604	43.022086	-15.148659
-124.836472	43.022117	-15.220885
-124.830340	43.022149	-15.293706
-124.824208	43.022180	-15.366546
-124.818076	43.022210	-15.436655
-124.811944	43.022241	-15.505737
-124.805812	43.022270	-15.578709
-124.799680	43.022300	-15.649399
-124.793548	43.022329	-15.717054
-124.787416	43.022358	-15.784731
-124.781284	43.022387	-15.860260
-124.775152	43.022415	-15.930231
-124.769020	43.022443	-16.000216
-124.762888	43.022471	-16.070213
-124.756756	43.022498	-16.148940
-124.750624	43.022525	-16.226493
-124.744492	43.022552	-16.304066
-124.738360	43.022578	-16.377361
-124.732228	43.022604	-16.466916
-124.726096	43.022630	-16.556491
-124.719964	43.022655	-16.644132
-124.713832	43.022680	-16.726160
-124.707699	43.022705	-16.826112
-124.701567	43.022729	-16.926073
-124.695435	43.022753	-17.020816
-124.689303	43.022777	-17.115388
-124.683171	43.022800	-17.222764
-124.677039	43.022823	-17.328903
-124.670906	43.022846	-17.434460
-124.664774	43.022868	-17.540036
-124.658642	43.022891	-17.648433
